"","datasetID","sampleID","predict.cluster","predict.cluster_withmultiple","NO.vote.1","NO.vote.2","NO.vote.3","NO.vote.4","NO.vote.5","NO.vote.6","NO.vote.7","class_1_vs_2.Pwilcox_greater","class_1_vs_3.Pwilcox_greater","class_1_vs_4.Pwilcox_greater","class_1_vs_5.Pwilcox_greater","class_1_vs_6.Pwilcox_greater","class_1_vs_7.Pwilcox_greater","class_2_vs_1.Pwilcox_greater","class_2_vs_3.Pwilcox_greater","class_2_vs_4.Pwilcox_greater","class_2_vs_5.Pwilcox_greater","class_2_vs_6.Pwilcox_greater","class_2_vs_7.Pwilcox_greater","class_3_vs_1.Pwilcox_greater","class_3_vs_2.Pwilcox_greater","class_3_vs_4.Pwilcox_greater","class_3_vs_5.Pwilcox_greater","class_3_vs_6.Pwilcox_greater","class_3_vs_7.Pwilcox_greater","class_4_vs_1.Pwilcox_greater","class_4_vs_2.Pwilcox_greater","class_4_vs_3.Pwilcox_greater","class_4_vs_5.Pwilcox_greater","class_4_vs_6.Pwilcox_greater","class_4_vs_7.Pwilcox_greater","class_5_vs_1.Pwilcox_greater","class_5_vs_2.Pwilcox_greater","class_5_vs_3.Pwilcox_greater","class_5_vs_4.Pwilcox_greater","class_5_vs_6.Pwilcox_greater","class_5_vs_7.Pwilcox_greater","class_6_vs_1.Pwilcox_greater","class_6_vs_2.Pwilcox_greater","class_6_vs_3.Pwilcox_greater","class_6_vs_4.Pwilcox_greater","class_6_vs_5.Pwilcox_greater","class_6_vs_7.Pwilcox_greater","class_7_vs_1.Pwilcox_greater","class_7_vs_2.Pwilcox_greater","class_7_vs_3.Pwilcox_greater","class_7_vs_4.Pwilcox_greater","class_7_vs_5.Pwilcox_greater","class_7_vs_6.Pwilcox_greater"
"131","TCGA_LIHC","TCGA.DD.AACK.01A","6","3,6","0","0","3","2","0","3","1","4.55e-01","1.00e+00","1.00e+00","9.67e-01","1.00e+00","6.89e-01","5.90e-01","1.00e+00","1.00e+00","9.97e-01","1.00e+00","1.00e+00","2.61e-04","2.72e-05","8.68e-01","6.37e-02","5.42e-01","9.65e-04","1.13e-08","5.36e-07","1.33e-01","8.71e-02","9.18e-01","1.31e-02","3.34e-02","2.86e-03","9.37e-01","9.14e-01","1.00e+00","9.15e-01","8.75e-06","7.03e-05","4.60e-01","8.42e-02","3.73e-04","4.07e-02","3.12e-01","9.95e-06","9.99e-01","9.87e-01","8.88e-02","9.63e-01"
"132","TCGA_LIHC","TCGA.CC.A1HT.01A","2","1,2","5","5","0","0","0","0","2","9.98e-01","1.70e-07","6.70e-08","8.70e-05","4.46e-09","1.41e-04","3.91e-03","1.56e-12","2.10e-15","3.64e-11","5.09e-11","1.40e-10","1.00e+00","1.00e+00","2.34e-01","9.41e-01","5.92e-02","6.74e-01","1.00e+00","1.00e+00","7.67e-01","5.35e-01","4.79e-01","1.00e+00","1.00e+00","1.00e+00","5.97e-02","4.68e-01","2.03e-02","9.98e-01","1.00e+00","1.00e+00","9.41e-01","5.26e-01","9.80e-01","1.00e+00","1.00e+00","1.00e+00","3.27e-01","1.28e-05","2.31e-03","3.81e-06"
"133","TCGA_LIHC","TCGA.DD.A11B.01A","6","6","0","0","2","2","2","6","2","2.48e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","7.87e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.60e-11","3.13e-12","6.86e-01","2.70e-01","1.00e+00","2.02e-01","6.78e-12","8.89e-12","3.15e-01","6.32e-01","1.00e+00","2.99e-01","1.62e-04","4.59e-09","7.32e-01","3.71e-01","1.00e+00","3.84e-01","8.11e-11","2.19e-11","8.08e-06","4.94e-07","4.99e-06","2.67e-05","5.10e-04","4.39e-09","7.99e-01","7.03e-01","6.25e-01","1.00e+00"
"134","TCGA_LIHC","TCGA.ZP.A9D4.01A","4","4","0","0","4","5","1","4","1","2.48e-01","1.00e+00","1.00e+00","9.86e-01","1.00e+00","7.46e-01","7.87e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.39e-10","7.60e-09","1.00e+00","1.21e-04","5.18e-01","4.19e-07","2.63e-15","1.96e-15","1.81e-06","2.17e-07","7.54e-02","1.01e-09","1.40e-02","2.33e-09","1.00e+00","1.00e+00","1.00e+00","5.89e-01","1.04e-10","2.53e-11","4.83e-01","9.26e-01","1.52e-07","3.81e-06","2.55e-01","1.30e-08","1.00e+00","1.00e+00","4.20e-01","1.00e+00"
"135","TCGA_LIHC","TCGA.HP.A5N0.01A","6","6","0","0","2","3","2","6","4","5.00e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.45e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.36e-09","2.46e-07","1.00e+00","9.94e-01","1.00e+00","1.00e+00","1.17e-12","1.45e-11","4.90e-06","6.80e-01","1.00e+00","9.99e-01","3.44e-08","2.40e-08","5.85e-03","3.22e-01","1.00e+00","9.95e-01","8.59e-13","1.24e-11","6.06e-17","5.68e-13","3.07e-11","1.14e-05","1.24e-13","3.92e-11","7.75e-16","5.15e-04","5.60e-03","1.00e+00"
"136","TCGA_LIHC","TCGA.EP.A2KB.01A","5","3,5","3","0","4","0","4","0","0","3.91e-03","7.36e-01","1.56e-04","6.77e-01","2.55e-05","2.89e-10","9.98e-01","1.00e+00","5.09e-01","1.00e+00","4.01e-01","4.11e-01","2.66e-01","7.18e-06","6.08e-08","6.45e-01","5.39e-14","9.33e-15","1.00e+00","4.92e-01","1.00e+00","1.00e+00","9.76e-01","6.59e-02","3.26e-01","2.76e-08","3.57e-01","2.73e-07","5.40e-10","2.29e-06","1.00e+00","6.02e-01","1.00e+00","2.45e-02","1.00e+00","9.94e-02","1.00e+00","5.92e-01","1.00e+00","9.35e-01","1.00e+00","9.08e-01"
"137","TCGA_LIHC","TCGA.DD.A4NN.01A","1","1","4","2","3","0","3","0","1","9.77e-03","7.04e-05","1.41e-10","2.65e-02","2.75e-09","8.73e-11","9.94e-01","7.90e-01","1.72e-07","9.96e-01","6.07e-06","2.14e-03","1.00e+00","2.13e-01","3.23e-11","8.73e-01","8.32e-04","3.02e-07","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.54e-01","9.99e-01","9.74e-01","3.96e-03","1.28e-01","8.18e-10","3.68e-11","2.74e-05","1.00e+00","1.00e+00","9.99e-01","4.73e-02","1.00e+00","9.93e-01","1.00e+00","9.98e-01","1.00e+00","9.20e-04","1.00e+00","7.97e-03"
"138","TCGA_LIHC","TCGA.ES.A2HS.01A","6","6","0","0","2","2","2","6","3","1.80e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.50e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.95e-09","1.23e-06","3.95e-01","4.00e-01","1.00e+00","1.00e+00","1.67e-07","6.21e-06","6.07e-01","7.27e-01","1.00e+00","9.98e-01","6.68e-05","1.45e-07","6.02e-01","2.76e-01","1.00e+00","9.96e-01","5.60e-11","1.88e-10","3.69e-11","4.05e-09","2.95e-06","5.45e-04","5.38e-06","7.04e-10","2.74e-05","2.45e-03","4.44e-03","1.00e+00"
"139","TCGA_LIHC","TCGA.G3.A3CG.01A","7","6,7","0","0","2","2","1","5","5","6.74e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.67e-01","9.99e-01","1.00e+00","9.92e-01","1.00e+00","1.00e+00","6.09e-06","9.45e-04","9.96e-01","9.91e-01","1.00e+00","1.00e+00","5.36e-08","1.35e-04","3.64e-03","7.68e-01","1.00e+00","1.00e+00","8.33e-05","8.23e-03","8.88e-03","2.35e-01","1.00e+00","1.00e+00","1.26e-07","1.34e-05","2.89e-12","1.39e-05","7.29e-05","8.04e-01","1.78e-11","6.09e-10","3.22e-10","1.00e-04","4.80e-05","2.09e-01"
"140","TCGA_LIHC","TCGA.DD.AAVR.01A","7","7","0","0","0","2","4","3","6","8.98e-01","8.96e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.25e-01","1.07e-03","5.98e-01","9.99e-01","8.28e-01","1.00e+00","1.06e-01","9.99e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.15e-06","4.04e-01","8.30e-06","9.99e-01","9.99e-01","1.00e+00","7.08e-07","6.54e-04","4.90e-12","7.41e-04","3.14e-01","1.00e+00","2.45e-06","1.74e-01","2.12e-14","8.12e-04","6.88e-01","1.00e+00","2.14e-15","1.21e-07","3.62e-19","4.78e-10","2.14e-04","3.81e-06"
"141","TCGA_LIHC","TCGA.DD.AAD1.01A","7","7","0","0","0","2","3","2","6","7.52e-01","9.80e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.85e-01","4.89e-03","1.55e-01","8.93e-01","8.83e-01","1.00e+00","9.03e-01","9.95e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.56e-04","8.46e-01","5.69e-05","9.99e-01","9.96e-01","1.00e+00","3.05e-06","1.10e-01","8.33e-11","8.05e-04","2.68e-01","1.00e+00","7.79e-05","1.18e-01","2.39e-14","3.70e-03","7.34e-01","1.00e+00","3.22e-15","9.93e-09","5.15e-19","3.06e-11","2.46e-07","3.81e-06"
"142","TCGA_LIHC","TCGA.DD.A73D.01A","4","3,4","0","0","5","5","1","4","1","1.02e-01","1.00e+00","1.00e+00","9.81e-01","1.00e+00","6.84e-03","9.18e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.08e-11","1.93e-08","9.98e-01","2.72e-07","9.66e-06","6.54e-14","1.10e-12","7.84e-15","2.33e-03","8.30e-07","8.90e-04","9.19e-12","1.90e-02","2.16e-07","1.00e+00","1.00e+00","1.00e+00","3.23e-03","2.28e-07","6.14e-10","1.00e+00","9.99e-01","2.61e-04","1.91e-05","9.93e-01","4.26e-06","1.00e+00","1.00e+00","9.97e-01","1.00e+00"
"143","TCGA_LIHC","TCGA.DD.AAVW.01A","7","5,6,7","0","0","0","1","4","4","4","1.80e-01","8.96e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.50e-01","6.81e-01","9.65e-01","1.00e+00","9.99e-01","1.00e+00","1.06e-01","3.23e-01","9.90e-01","1.00e+00","1.00e+00","1.00e+00","8.44e-05","3.54e-02","9.99e-03","1.00e+00","9.99e-01","1.00e+00","4.00e-07","3.62e-06","1.49e-11","2.07e-06","4.91e-02","7.72e-01","6.78e-06","6.61e-04","3.23e-14","7.76e-04","9.51e-01","9.99e-01","6.84e-14","2.77e-09","3.34e-18","1.83e-08","2.35e-01","1.17e-03"
"144","TCGA_LIHC","TCGA.DD.A4NF.01A","4","4","0","0","2","6","1","5","2","2.13e-01","1.00e+00","1.00e+00","9.97e-01","1.00e+00","1.00e+00","8.20e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.58e-07","2.28e-08","1.00e+00","5.58e-01","1.00e+00","9.67e-01","2.93e-15","4.51e-16","3.50e-17","1.64e-10","4.22e-11","3.62e-13","2.89e-03","7.88e-08","4.44e-01","1.00e+00","1.00e+00","6.25e-01","1.75e-10","1.15e-08","5.56e-05","1.00e+00","1.04e-05","1.64e-04","6.88e-06","6.73e-08","3.31e-02","1.00e+00","3.84e-01","1.00e+00"
"145","TCGA_LIHC","TCGA.DD.AACN.01A","7","7","0","0","0","2","3","2","5","1.80e-01","5.54e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.50e-01","5.18e-01","9.87e-01","9.99e-01","9.92e-01","1.00e+00","4.49e-01","4.87e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.78e-05","1.32e-02","2.32e-05","1.00e+00","9.98e-01","1.00e+00","2.79e-06","1.02e-03","3.51e-10","3.22e-05","1.47e-01","9.95e-01","2.00e-05","8.01e-03","6.26e-14","1.72e-03","8.54e-01","1.00e+00","6.84e-14","7.75e-10","6.44e-18","7.15e-08","5.60e-03","1.64e-04"
"146","TCGA_LIHC","TCGA.DD.A3A2.01A","6","6","0","0","2","3","2","6","3","3.67e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.74e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.42e-11","1.03e-08","1.00e+00","6.29e-01","1.00e+00","1.00e+00","2.33e-13","2.51e-12","8.94e-05","3.63e-02","1.00e+00","8.27e-02","8.59e-09","1.55e-06","3.73e-01","9.64e-01","1.00e+00","7.27e-01","1.41e-12","1.27e-10","2.12e-16","1.31e-06","3.36e-12","3.81e-06","1.17e-13","9.33e-11","7.75e-16","9.18e-01","2.81e-01","1.00e+00"
"147","TCGA_LIHC","TCGA.K7.A5RF.01A","6","6,7","0","0","1","3","3","5","5","9.51e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.45e-02","9.77e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.40e-07","2.38e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.90e-14","2.20e-09","2.35e-10","4.15e-01","1.00e+00","1.00e+00","1.93e-07","8.00e-06","1.67e-06","5.88e-01","1.00e+00","1.00e+00","8.99e-13","1.73e-11","6.06e-17","1.06e-07","4.30e-09","3.51e-01","9.02e-17","2.11e-11","2.96e-19","4.23e-08","2.29e-06","6.65e-01"
"148","TCGA_LIHC","TCGA.DD.A116.01A","4","4","0","0","1","6","0","2","3","7.87e-01","1.00e+00","1.00e+00","9.42e-01","1.00e+00","1.00e+00","2.48e-01","9.96e-01","1.00e+00","9.94e-01","9.98e-01","1.00e+00","1.64e-04","4.11e-03","1.00e+00","8.24e-01","1.00e+00","1.00e+00","6.90e-14","2.74e-12","1.22e-11","2.88e-09","7.51e-10","3.76e-06","5.93e-02","6.13e-03","1.77e-01","1.00e+00","9.95e-01","9.84e-01","1.37e-05","2.21e-03","1.21e-04","1.00e+00","5.58e-03","1.06e-01","2.36e-05","5.28e-06","1.11e-05","1.00e+00","1.70e-02","9.02e-01"
"149","TCGA_LIHC","TCGA.DD.A4NI.01A","6","6","0","0","2","3","3","5","3","8.75e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.50e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.13e-10","9.87e-07","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.64e-15","9.72e-15","2.61e-10","7.04e-03","1.00e+00","5.00e-01","5.48e-08","1.01e-07","8.30e-05","9.93e-01","1.00e+00","9.99e-01","6.27e-13","4.28e-12","6.92e-17","8.62e-10","9.22e-12","2.80e-03","9.67e-16","2.34e-11","1.41e-17","5.02e-01","1.62e-03","9.98e-01"
"150","TCGA_LIHC","TCGA.BC.A10T.01A","6","6","0","0","2","2","1","5","4","7.15e-01","1.00e+00","1.00e+00","9.95e-01","1.00e+00","1.00e+00","3.26e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.12e-08","5.41e-07","1.84e-01","2.08e-01","1.00e+00","1.00e+00","5.95e-10","6.85e-05","8.17e-01","6.89e-01","1.00e+00","1.00e+00","4.77e-03","7.05e-05","7.94e-01","3.14e-01","1.00e+00","9.69e-01","9.14e-10","7.35e-09","1.11e-11","1.98e-08","1.95e-08","1.71e-02","8.46e-07","2.11e-08","2.98e-04","4.93e-04","3.27e-02","9.85e-01"
"151","TCGA_LIHC","TCGA.DD.AADJ.01A","5","5","0","0","1","0","3","1","1","9.77e-03","9.99e-01","8.48e-01","1.00e+00","9.82e-01","7.90e-01","9.94e-01","1.00e+00","8.51e-01","1.00e+00","9.93e-01","1.00e+00","1.03e-03","1.88e-06","3.86e-03","9.61e-01","4.46e-02","2.01e-01","1.53e-01","1.50e-01","9.96e-01","1.00e+00","1.00e+00","7.88e-01","4.45e-04","4.72e-08","3.95e-02","1.62e-05","6.00e-03","3.79e-02","1.83e-02","7.64e-03","9.56e-01","1.96e-04","9.94e-01","8.27e-01","2.11e-01","4.73e-04","8.00e-01","2.13e-01","9.64e-01","1.85e-01"
"152","TCGA_LIHC","TCGA.DD.AACE.01A","6","6","0","0","2","2","2","6","1","2.48e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","7.87e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.20e-11","4.98e-09","8.20e-01","1.50e-01","1.00e+00","8.40e-01","8.28e-11","1.71e-09","1.81e-01","3.97e-01","1.00e+00","2.99e-01","8.71e-06","5.02e-07","8.51e-01","6.06e-01","1.00e+00","4.39e-01","4.20e-11","8.07e-11","8.20e-10","1.29e-09","5.51e-08","5.34e-05","1.13e-03","2.86e-08","1.60e-01","7.03e-01","5.70e-01","1.00e+00"
"153","TCGA_LIHC","TCGA.FV.A3R2.01A","3","3","0","0","5","2","1","3","1","5.00e-01","1.00e+00","1.00e+00","7.66e-01","9.99e-01","3.78e-02","5.45e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","1.00e-09","3.60e-09","2.37e-03","8.15e-07","6.63e-06","2.87e-11","3.06e-06","4.58e-05","9.98e-01","1.06e-01","9.94e-01","3.81e-02","2.37e-01","4.57e-05","1.00e+00","8.95e-01","1.00e+00","5.52e-01","9.04e-04","1.71e-05","1.00e+00","6.02e-03","5.60e-06","1.34e-02","9.63e-01","9.04e-04","1.00e+00","9.62e-01","4.58e-01","9.88e-01"
"154","TCGA_LIHC","TCGA.DD.AAE7.01A","6","6,7","0","0","2","3","3","5","5","5.90e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.55e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.25e-07","3.59e-04","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.28e-12","9.66e-08","2.13e-06","4.65e-01","1.00e+00","1.00e+00","6.15e-07","9.99e-05","1.49e-05","5.38e-01","1.00e+00","1.00e+00","3.11e-12","9.70e-11","9.96e-17","1.29e-09","1.60e-08","3.97e-01","1.03e-15","2.88e-11","5.25e-19","4.37e-08","2.37e-05","6.20e-01"
"155","TCGA_LIHC","TCGA.DD.AADD.01A","3","3","2","0","4","1","3","0","0","9.77e-03","7.07e-01","1.20e-03","3.63e-02","4.21e-07","1.02e-13","9.94e-01","1.00e+00","9.91e-01","1.00e+00","8.36e-02","1.30e-03","2.95e-01","2.19e-05","7.67e-05","7.78e-03","2.84e-16","2.09e-17","9.99e-01","8.64e-03","1.00e+00","9.75e-01","9.19e-03","4.52e-08","9.64e-01","4.04e-07","9.92e-01","2.58e-02","1.28e-08","3.17e-05","1.00e+00","9.17e-01","1.00e+00","9.91e-01","1.00e+00","1.96e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","1.00e+00","8.15e-01"
"156","TCGA_LIHC","TCGA.4R.AA8I.01A","6","4,6","0","0","3","4","1","4","1","5.90e-01","1.00e+00","1.00e+00","9.72e-01","1.00e+00","8.17e-01","4.55e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.24e-10","6.17e-09","9.99e-01","1.85e-04","9.74e-01","4.50e-03","7.43e-13","1.33e-11","1.15e-03","2.58e-04","9.96e-01","9.87e-04","2.88e-02","1.70e-06","1.00e+00","1.00e+00","1.00e+00","9.88e-01","4.72e-10","1.50e-09","2.63e-02","4.48e-03","6.74e-11","7.63e-06","1.84e-01","4.24e-07","9.96e-01","9.99e-01","1.31e-02","1.00e+00"
"157","TCGA_LIHC","TCGA.FV.A496.01A","6","3,6","0","0","4","1","1","4","1","8.20e-02","1.00e+00","1.00e+00","9.76e-01","1.00e+00","5.72e-01","9.36e-01","1.00e+00","9.98e-01","1.00e+00","1.00e+00","1.00e+00","2.66e-10","7.86e-11","4.04e-03","1.41e-06","9.46e-01","2.74e-05","6.66e-05","2.49e-03","9.96e-01","9.53e-01","1.00e+00","9.39e-01","2.48e-02","1.71e-04","1.00e+00","4.76e-02","1.00e+00","8.20e-01","8.31e-09","1.60e-07","5.47e-02","1.78e-08","3.13e-05","3.68e-02","4.30e-01","2.84e-07","1.00e+00","6.15e-02","1.87e-01","9.67e-01"
"158","TCGA_LIHC","TCGA.DD.A39X.01A","7","7","0","0","0","1","2","3","5","8.50e-01","9.94e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.80e-01","5.05e-01","4.00e-01","7.27e-01","2.86e-01","1.00e+00","6.42e-03","5.00e-01","8.74e-01","1.00e+00","1.00e+00","1.00e+00","3.39e-05","6.02e-01","1.27e-01","9.80e-01","1.00e+00","1.00e+00","4.62e-05","2.78e-01","5.61e-05","2.02e-02","7.82e-01","9.99e-01","1.89e-04","7.16e-01","2.85e-12","1.02e-04","2.19e-01","9.98e-01","5.61e-11","6.09e-06","7.93e-15","5.27e-09","7.65e-04","2.80e-03"
"159","TCGA_LIHC","TCGA.DD.AADS.01A","6","6","0","0","1","3","2","5","3","9.80e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.73e-02","9.97e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.04e-09","3.19e-03","1.00e+00","9.82e-01","1.00e+00","1.00e+00","2.95e-11","2.94e-07","5.30e-06","5.51e-02","1.00e+00","6.21e-01","7.84e-08","8.11e-05","1.78e-02","9.46e-01","1.00e+00","8.13e-01","1.55e-10","1.05e-09","2.58e-07","8.16e-05","2.23e-09","9.12e-03","1.65e-08","1.21e-07","1.25e-09","3.81e-01","1.93e-01","9.92e-01"
"160","TCGA_LIHC","TCGA.DD.AAE9.01A","4","4","0","0","5","6","1","1","0","5.90e-01","1.00e+00","1.00e+00","8.95e-01","9.60e-01","7.09e-03","4.55e-01","1.00e+00","1.00e+00","1.00e+00","9.96e-01","9.94e-01","1.20e-05","3.94e-07","1.00e+00","1.01e-04","5.17e-09","2.29e-11","1.67e-12","1.36e-13","1.66e-07","1.74e-09","5.79e-09","1.89e-11","1.07e-01","1.12e-05","1.00e+00","1.00e+00","9.77e-01","4.30e-01","4.10e-02","3.70e-03","1.00e+00","1.00e+00","2.30e-02","7.63e-06","9.93e-01","6.13e-03","1.00e+00","1.00e+00","5.80e-01","1.00e+00"
"161","TCGA_LIHC","TCGA.G3.AAUZ.01A","7","6,7","0","0","1","1","1","5","5","7.15e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.26e-01","9.98e-01","9.54e-01","9.98e-01","1.00e+00","1.00e+00","1.36e-09","2.55e-03","2.26e-02","5.00e-01","1.00e+00","1.00e+00","1.05e-04","4.62e-02","9.78e-01","7.50e-01","1.00e+00","1.00e+00","6.94e-05","1.86e-03","5.02e-01","2.52e-01","1.00e+00","1.00e+00","2.19e-08","5.51e-06","4.87e-06","4.88e-08","3.75e-07","5.51e-01","4.52e-08","3.30e-06","2.61e-06","3.49e-06","1.69e-04","4.66e-01"
"162","TCGA_LIHC","TCGA.WX.AA47.01A","4","3,4","0","0","1","1","0","0","0","4.10e-01","8.81e-01","1.00e+00","9.87e-02","8.54e-01","4.84e-02","6.33e-01","9.88e-01","8.67e-01","9.21e-02","1.60e-02","5.37e-01","1.21e-01","1.26e-02","9.07e-01","1.76e-02","6.43e-03","6.58e-05","3.65e-04","1.34e-01","9.38e-02","7.36e-03","7.69e-02","6.77e-03","9.03e-01","9.10e-01","9.83e-01","9.93e-01","9.23e-01","9.93e-01","1.47e-01","9.84e-01","9.94e-01","9.25e-01","7.79e-02","3.35e-01","9.52e-01","4.66e-01","1.00e+00","9.93e-01","7.53e-03","6.82e-01"
"163","TCGA_LIHC","TCGA.NI.A4U2.01A","6","6","0","0","2","4","2","6","3","2.85e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.52e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.13e-10","1.88e-08","1.00e+00","4.59e-02","1.00e+00","1.00e+00","4.27e-14","3.91e-12","2.36e-05","4.23e-04","1.00e+00","2.55e-03","2.84e-05","1.68e-05","9.55e-01","1.00e+00","1.00e+00","9.92e-01","8.59e-13","1.02e-10","3.94e-15","2.48e-05","1.67e-12","3.81e-06","1.77e-07","4.34e-10","1.67e-07","9.98e-01","8.48e-03","1.00e+00"
"164","TCGA_LIHC","TCGA.DD.AACI.01A","7","7","0","2","0","1","2","3","5","9.90e-01","7.94e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.37e-02","8.17e-05","3.11e-04","3.36e-02","8.07e-02","9.96e-01","2.08e-01","1.00e+00","9.96e-01","1.00e+00","1.00e+00","1.00e+00","1.87e-04","1.00e+00","4.02e-03","9.93e-01","9.99e-01","1.00e+00","1.06e-05","9.67e-01","3.69e-07","6.89e-03","8.01e-01","1.00e+00","4.10e-05","9.20e-01","2.03e-10","8.90e-04","2.00e-01","1.00e+00","2.89e-12","4.24e-03","1.28e-17","8.97e-07","5.49e-05","2.67e-04"
"165","TCGA_LIHC","TCGA.ZP.A9D1.01A","7","6,7","0","0","2","2","2","5","5","7.52e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.85e-01","9.99e-01","9.97e-01","9.02e-01","1.00e+00","1.00e+00","1.20e-05","5.63e-04","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.89e-08","2.91e-03","1.54e-04","8.67e-01","1.00e+00","1.00e+00","8.27e-06","1.01e-01","6.98e-05","1.35e-01","1.00e+00","1.00e+00","1.62e-09","3.06e-06","1.94e-15","4.04e-06","3.60e-06","9.23e-01","1.87e-14","8.87e-11","2.18e-17","2.02e-06","1.29e-05","8.37e-02"
"166","TCGA_LIHC","TCGA.UB.A7MB.01A","3","3","1","0","6","0","0","4","0","1.50e-01","1.00e+00","3.83e-01","3.83e-03","2.06e-01","1.30e-08","8.75e-01","1.00e+00","9.56e-01","9.93e-01","1.00e+00","4.17e-01","1.85e-11","1.10e-08","1.48e-16","6.70e-14","3.54e-14","5.72e-19","6.19e-01","4.40e-02","1.00e+00","5.57e-01","1.00e+00","1.40e-02","9.96e-01","7.75e-03","1.00e+00","4.46e-01","1.00e+00","5.89e-01","7.96e-01","3.73e-04","1.00e+00","2.18e-09","1.17e-05","2.10e-04","1.00e+00","5.86e-01","1.00e+00","9.86e-01","4.20e-01","1.00e+00"
"167","TCGA_LIHC","TCGA.DD.AAVP.01A","4","4","0","0","2","6","2","3","2","5.00e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","5.45e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.81e-07","8.68e-06","1.00e+00","5.39e-01","1.00e+00","9.96e-01","3.51e-15","5.18e-15","4.19e-14","5.31e-09","1.48e-07","1.96e-11","2.86e-04","5.66e-06","4.64e-01","1.00e+00","9.98e-01","7.79e-01","1.59e-08","4.85e-05","2.74e-06","1.00e+00","1.56e-03","2.37e-03","5.58e-04","6.53e-06","3.97e-03","1.00e+00","2.28e-01","9.98e-01"
"168","TCGA_LIHC","TCGA.DD.A4NR.01A","7","7","1","3","0","0","2","1","4","9.63e-01","1.59e-02","4.17e-04","7.30e-01","9.53e-02","9.99e-01","4.88e-02","3.06e-06","4.15e-10","1.12e-02","3.73e-05","2.94e-01","9.84e-01","1.00e+00","6.23e-01","1.00e+00","9.82e-01","1.00e+00","1.00e+00","1.00e+00","3.78e-01","1.00e+00","1.00e+00","1.00e+00","2.73e-01","9.89e-01","2.05e-07","3.56e-04","1.09e-02","9.95e-01","9.06e-01","1.00e+00","1.79e-02","4.40e-04","9.89e-01","1.00e+00","8.32e-04","7.09e-01","3.67e-09","1.09e-08","5.60e-03","2.10e-04"
